,X,Y,# of Radars,Solution,Longitude,Latitude
1310,486,102,4,Vertex,105.5,33.0
1311,486,136,4,Vertex,105.5,33.5
1312,486,170,4,Vertex,105.5,34.0
1313,486,204,4,Vertex,105.5,34.5
1314,486,238,4,Vertex,105.5,35.0
1315,486,272,4,Vertex,105.5,35.5
1316,486,306,4,Vertex,105.5,36.0
1317,486,340,4,Vertex,105.5,36.5
1318,486,374,4,Vertex,105.5,37.0
1319,486,408,4,Vertex,105.5,37.5
1320,486,442,4,Vertex,105.5,38.0
1321,486,476,4,Vertex,105.5,38.5
1322,486,510,4,Vertex,105.5,39.0
1323,486,544,4,Vertex,105.5,39.5
1324,486,578,4,Vertex,105.5,40.0
1325,486,612,4,Vertex,105.5,40.5
1326,486,646,4,Vertex,105.5,41.0
1327,513,34,4,Vertex,105.0,32.0
1328,513,68,4,Vertex,105.0,32.5
1329,513,102,4,Vertex,105.0,33.0
1330,513,136,4,Vertex,105.0,33.5
1331,513,170,4,Vertex,105.0,34.0
1332,513,204,4,Vertex,105.0,34.5
1333,513,238,4,Vertex,105.0,35.0
1334,513,272,4,Vertex,105.0,35.5
1335,513,306,4,Vertex,105.0,36.0
1336,513,340,4,Vertex,105.0,36.5
1337,513,374,4,Vertex,105.0,37.0
1338,513,408,4,Vertex,105.0,37.5
1339,513,442,4,Vertex,105.0,38.0
1340,513,476,4,Vertex,105.0,38.5
1341,513,510,4,Vertex,105.0,39.0
1342,513,544,4,Vertex,105.0,39.5
1343,513,578,4,Vertex,105.0,40.0
1344,513,612,4,Vertex,105.0,40.5
1345,513,646,4,Vertex,105.0,41.0
1346,540,34,4,Vertex,104.5,32.0
1347,540,68,4,Vertex,104.5,32.5
1348,540,102,4,Vertex,104.5,33.0
1349,540,136,4,Vertex,104.5,33.5
1350,540,170,4,Vertex,104.5,34.0
1351,540,204,4,Vertex,104.5,34.5
1352,540,238,4,Vertex,104.5,35.0
1353,540,272,4,Vertex,104.5,35.5
1354,540,306,4,Vertex,104.5,36.0
1355,540,340,4,Vertex,104.5,36.5
1356,540,374,4,Vertex,104.5,37.0
1357,540,408,4,Vertex,104.5,37.5
1358,540,442,4,Vertex,104.5,38.0
1359,540,476,4,Radar,104.5,38.5
1360,540,510,4,Vertex,104.5,39.0
1361,540,544,4,Vertex,104.5,39.5
1362,540,578,4,Vertex,104.5,40.0
1363,540,612,4,Vertex,104.5,40.5
1364,540,646,4,Vertex,104.5,41.0
1365,567,34,4,Vertex,104.0,32.0
1366,567,68,4,Vertex,104.0,32.5
1367,567,102,4,Vertex,104.0,33.0
1368,567,136,4,Vertex,104.0,33.5
1369,567,170,4,Vertex,104.0,34.0
1370,567,204,4,Vertex,104.0,34.5
1371,567,238,4,Vertex,104.0,35.0
1372,567,272,4,Vertex,104.0,35.5
1373,567,306,4,Vertex,104.0,36.0
1374,567,340,4,Vertex,104.0,36.5
1375,567,374,4,Vertex,104.0,37.0
1376,567,408,4,Vertex,104.0,37.5
1377,567,442,4,Vertex,104.0,38.0
1378,567,476,4,Vertex,104.0,38.5
1379,567,510,4,Vertex,104.0,39.0
1380,567,544,4,Vertex,104.0,39.5
1381,567,578,4,Vertex,104.0,40.0
1382,567,612,4,Vertex,104.0,40.5
1383,567,646,4,Vertex,104.0,41.0
1384,594,34,4,Vertex,103.5,32.0
1385,594,68,4,Vertex,103.5,32.5
1386,594,102,4,Vertex,103.5,33.0
1387,594,136,4,Vertex,103.5,33.5
1388,594,170,4,Vertex,103.5,34.0
1389,594,204,4,Vertex,103.5,34.5
1390,594,238,4,Vertex,103.5,35.0
1391,594,272,4,Vertex,103.5,35.5
1392,594,306,4,Vertex,103.5,36.0
1393,594,340,4,Vertex,103.5,36.5
1394,594,374,4,Vertex,103.5,37.0
1395,594,408,4,Vertex,103.5,37.5
1396,594,442,4,Vertex,103.5,38.0
1397,594,476,4,Vertex,103.5,38.5
1398,594,510,4,Vertex,103.5,39.0
1399,594,544,4,Vertex,103.5,39.5
1400,594,578,4,Vertex,103.5,40.0
1401,594,612,4,Vertex,103.5,40.5
1402,594,646,4,Vertex,103.5,41.0
1403,621,34,4,Vertex,103.0,32.0
1404,621,68,4,Vertex,103.0,32.5
1405,621,102,4,Vertex,103.0,33.0
1406,621,136,4,Vertex,103.0,33.5
1407,621,170,4,Vertex,103.0,34.0
1408,621,204,4,Vertex,103.0,34.5
1409,621,238,4,Vertex,103.0,35.0
1410,621,272,4,Vertex,103.0,35.5
1411,621,306,4,Vertex,103.0,36.0
1412,621,340,4,Vertex,103.0,36.5
1413,621,374,4,Vertex,103.0,37.0
1414,621,408,4,Vertex,103.0,37.5
1415,621,442,4,Vertex,103.0,38.0
1416,621,476,4,Vertex,103.0,38.5
1417,621,510,4,Vertex,103.0,39.0
1418,621,544,4,Vertex,103.0,39.5
1419,621,578,4,Vertex,103.0,40.0
1420,621,612,4,Vertex,103.0,40.5
1421,621,646,4,Vertex,103.0,41.0
1422,648,374,4,Vertex,102.5,37.0
1423,648,408,4,Vertex,102.5,37.5
1424,648,442,4,Vertex,102.5,38.0
1425,648,476,4,Vertex,102.5,38.5
1426,648,510,4,Vertex,102.5,39.0
1427,648,544,4,Vertex,102.5,39.5
1428,648,578,4,Vertex,102.5,40.0
1429,648,612,4,Vertex,102.5,40.5
1430,648,646,4,Vertex,102.5,41.0
1431,675,374,4,Vertex,102.0,37.0
1432,675,408,4,Vertex,102.0,37.5
1433,675,442,4,Vertex,102.0,38.0
1434,675,476,4,Vertex,102.0,38.5
1435,675,510,4,Vertex,102.0,39.0
1436,675,544,4,Vertex,102.0,39.5
1437,675,578,4,Vertex,102.0,40.0
1438,675,612,4,Vertex,102.0,40.5
1439,675,646,4,Vertex,102.0,41.0
1440,0,68,5,Vertex,114.5,32.5
1441,0,102,5,Vertex,114.5,33.0
1442,0,136,5,Vertex,114.5,33.5
1443,0,170,5,Vertex,114.5,34.0
1444,0,238,5,Vertex,114.5,35.0
1445,0,272,5,Vertex,114.5,35.5
1446,0,306,5,Vertex,114.5,36.0
1447,27,68,5,Vertex,114.0,32.5
1448,27,102,5,Vertex,114.0,33.0
1449,27,136,5,Vertex,114.0,33.5
1450,27,170,5,Vertex,114.0,34.0
1451,27,204,5,Vertex,114.0,34.5
1452,27,238,5,Vertex,114.0,35.0
1453,27,272,5,Vertex,114.0,35.5
1454,27,306,5,Vertex,114.0,36.0
1455,27,340,5,Vertex,114.0,36.5
1456,27,374,5,Vertex,114.0,37.0
1457,27,408,5,Vertex,114.0,37.5
1458,27,442,5,Vertex,114.0,38.0
1459,27,476,5,Vertex,114.0,38.5
1460,27,510,5,Vertex,114.0,39.0
1461,27,544,5,Vertex,114.0,39.5
1462,27,578,5,Vertex,114.0,40.0
1463,27,612,5,Vertex,114.0,40.5
1464,27,646,5,Vertex,114.0,41.0
1465,27,680,5,Vertex,114.0,41.5
1466,27,714,5,Vertex,114.0,42.0
1467,54,68,5,Vertex,113.5,32.5
1468,54,102,5,Vertex,113.5,33.0
1469,54,136,5,Vertex,113.5,33.5
1470,54,170,5,Vertex,113.5,34.0
1471,54,204,5,Vertex,113.5,34.5
1472,54,238,5,Vertex,113.5,35.0
1473,54,272,5,Vertex,113.5,35.5
1474,54,306,5,Vertex,113.5,36.0
1475,54,340,5,Vertex,113.5,36.5
1476,54,374,5,Vertex,113.5,37.0
1477,54,408,5,Vertex,113.5,37.5
1478,54,442,5,Vertex,113.5,38.0
1479,54,476,5,Vertex,113.5,38.5
1480,54,510,5,Vertex,113.5,39.0
1481,54,544,5,Vertex,113.5,39.5
1482,54,578,5,Vertex,113.5,40.0
1483,54,612,5,Vertex,113.5,40.5
1484,54,646,5,Vertex,113.5,41.0
1485,54,680,5,Vertex,113.5,41.5
1486,54,714,5,Vertex,113.5,42.0
1487,81,34,5,Vertex,113.0,32.0
1488,81,68,5,Vertex,113.0,32.5
1489,81,102,5,Vertex,113.0,33.0
1490,81,136,5,Vertex,113.0,33.5
1491,81,170,5,Vertex,113.0,34.0
1492,81,204,5,Vertex,113.0,34.5
1493,81,238,5,Vertex,113.0,35.0
1494,81,272,5,Vertex,113.0,35.5
1495,81,306,5,Vertex,113.0,36.0
1496,81,340,5,Vertex,113.0,36.5
1497,81,374,5,Vertex,113.0,37.0
1498,81,408,5,Vertex,113.0,37.5
1499,81,442,5,Vertex,113.0,38.0
1500,81,476,5,Vertex,113.0,38.5
1501,81,510,5,Vertex,113.0,39.0
1502,81,544,5,Radar,113.0,39.5
1503,81,578,5,Vertex,113.0,40.0
1504,81,612,5,Vertex,113.0,40.5
1505,81,646,5,Vertex,113.0,41.0
1506,81,680,5,Vertex,113.0,41.5
1507,81,714,5,Vertex,113.0,42.0
1508,108,34,5,Vertex,112.5,32.0
1509,108,68,5,Vertex,112.5,32.5
1510,108,102,5,Vertex,112.5,33.0
1511,108,136,5,Vertex,112.5,33.5
1512,108,170,5,Vertex,112.5,34.0
1513,108,204,5,Vertex,112.5,34.5
1514,108,238,5,Vertex,112.5,35.0
1515,108,272,5,Vertex,112.5,35.5
1516,108,306,5,Vertex,112.5,36.0
1517,108,340,5,Vertex,112.5,36.5
1518,108,374,5,Vertex,112.5,37.0
1519,108,408,5,Vertex,112.5,37.5
1520,108,442,5,Vertex,112.5,38.0
1521,108,476,5,Vertex,112.5,38.5
1522,108,510,5,Vertex,112.5,39.0
1523,108,544,5,Vertex,112.5,39.5
1524,108,578,5,Vertex,112.5,40.0
1525,108,612,5,Vertex,112.5,40.5
1526,108,646,5,Vertex,112.5,41.0
1527,108,680,5,Vertex,112.5,41.5
1528,108,714,5,Vertex,112.5,42.0
1529,135,34,5,Vertex,112.0,32.0
1530,135,68,5,Vertex,112.0,32.5
1531,135,102,5,Vertex,112.0,33.0
1532,135,136,5,Vertex,112.0,33.5
1533,135,170,5,Vertex,112.0,34.0
1534,135,204,5,Vertex,112.0,34.5
1535,135,238,5,Vertex,112.0,35.0
1536,135,272,5,Vertex,112.0,35.5
1537,135,306,5,Vertex,112.0,36.0
1538,135,340,5,Vertex,112.0,36.5
1539,135,374,5,Vertex,112.0,37.0
1540,135,408,5,Vertex,112.0,37.5
1541,135,442,5,Vertex,112.0,38.0
1542,135,476,5,Vertex,112.0,38.5
1543,135,510,5,Vertex,112.0,39.0
1544,135,544,5,Vertex,112.0,39.5
1545,135,578,5,Vertex,112.0,40.0
1546,135,612,5,Vertex,112.0,40.5
1547,135,646,5,Vertex,112.0,41.0
1548,135,680,5,Vertex,112.0,41.5
1549,135,714,5,Vertex,112.0,42.0
1550,162,34,5,Vertex,111.5,32.0
1551,162,68,5,Vertex,111.5,32.5
1552,162,102,5,Vertex,111.5,33.0
1553,162,136,5,Vertex,111.5,33.5
1554,162,170,5,Radar,111.5,34.0
1555,162,204,5,Vertex,111.5,34.5
1556,162,238,5,Vertex,111.5,35.0
1557,162,272,5,Vertex,111.5,35.5
1558,162,306,5,Vertex,111.5,36.0
1559,162,340,5,Vertex,111.5,36.5
1560,162,374,5,Vertex,111.5,37.0
1561,162,408,5,Vertex,111.5,37.5
1562,162,442,5,Vertex,111.5,38.0
1563,162,476,5,Vertex,111.5,38.5
1564,162,510,5,Vertex,111.5,39.0
1565,162,544,5,Vertex,111.5,39.5
1566,162,578,5,Vertex,111.5,40.0
1567,162,612,5,Vertex,111.5,40.5
1568,162,646,5,Vertex,111.5,41.0
1569,162,680,5,Vertex,111.5,41.5
1570,162,714,5,Vertex,111.5,42.0
1571,189,0,5,Vertex,111.0,31.3
1572,189,34,5,Vertex,111.0,32.0
1573,189,68,5,Vertex,111.0,32.5
1574,189,102,5,Vertex,111.0,33.0
1575,189,136,5,Vertex,111.0,33.5
1576,189,170,5,Vertex,111.0,34.0
1577,189,204,5,Vertex,111.0,34.5
1578,189,238,5,Vertex,111.0,35.0
1579,189,272,5,Vertex,111.0,35.5
1580,189,306,5,Vertex,111.0,36.0
1581,189,340,5,Vertex,111.0,36.5
1582,189,374,5,Vertex,111.0,37.0
1583,189,408,5,Vertex,111.0,37.5
1584,189,442,5,Vertex,111.0,38.0
1585,189,476,5,Vertex,111.0,38.5
1586,189,510,5,Vertex,111.0,39.0
1587,189,544,5,Vertex,111.0,39.5
1588,189,578,5,Vertex,111.0,40.0
1589,189,612,5,Vertex,111.0,40.5
1590,189,646,5,Vertex,111.0,41.0
1591,189,680,5,Vertex,111.0,41.5
1592,189,714,5,Vertex,111.0,42.0
1593,216,0,5,Vertex,110.5,31.3
1594,216,34,5,Vertex,110.5,32.0
1595,216,68,5,Vertex,110.5,32.5
1596,216,102,5,Vertex,110.5,33.0
1597,216,136,5,Vertex,110.5,33.5
1598,216,170,5,Vertex,110.5,34.0
1599,216,204,5,Vertex,110.5,34.5
1600,216,238,5,Vertex,110.5,35.0
1601,216,272,5,Vertex,110.5,35.5
1602,216,306,5,Vertex,110.5,36.0
1603,216,340,5,Vertex,110.5,36.5
1604,216,374,5,Vertex,110.5,37.0
1605,216,408,5,Vertex,110.5,37.5
1606,216,442,5,Vertex,110.5,38.0
1607,216,476,5,Vertex,110.5,38.5
1608,216,510,5,Vertex,110.5,39.0
1609,216,544,5,Vertex,110.5,39.5
1610,216,578,5,Vertex,110.5,40.0
1611,216,612,5,Vertex,110.5,40.5
1612,216,646,5,Vertex,110.5,41.0
1613,243,0,5,Vertex,110.0,31.3
1614,243,34,5,Vertex,110.0,32.0
1615,243,68,5,Vertex,110.0,32.5
1616,243,102,5,Vertex,110.0,33.0
1617,243,136,5,Vertex,110.0,33.5
1618,243,170,5,Vertex,110.0,34.0
1619,243,204,5,Vertex,110.0,34.5
1620,243,238,5,Vertex,110.0,35.0
1621,243,272,5,Vertex,110.0,35.5
1622,243,306,5,Vertex,110.0,36.0
1623,243,340,5,Vertex,110.0,36.5
1624,243,374,5,Vertex,110.0,37.0
1625,243,408,5,Vertex,110.0,37.5
1626,243,442,5,Vertex,110.0,38.0
1627,243,476,5,Vertex,110.0,38.5
1628,243,510,5,Vertex,110.0,39.0
1629,243,544,5,Vertex,110.0,39.5
1630,243,578,5,Vertex,110.0,40.0
1631,243,612,5,Vertex,110.0,40.5
1632,243,646,5,Vertex,110.0,41.0
1633,270,0,5,Vertex,109.5,31.3
1634,270,34,5,Vertex,109.5,32.0
1635,270,68,5,Vertex,109.5,32.5
1636,270,102,5,Vertex,109.5,33.0
1637,270,136,5,Vertex,109.5,33.5
1638,270,170,5,Vertex,109.5,34.0
1639,270,204,5,Vertex,109.5,34.5
1640,270,238,5,Vertex,109.5,35.0
1641,270,272,5,Vertex,109.5,35.5
1642,270,306,5,Vertex,109.5,36.0
1643,270,340,5,Vertex,109.5,36.5
1644,270,374,5,Vertex,109.5,37.0
1645,270,408,5,Vertex,109.5,37.5
1646,270,442,5,Vertex,109.5,38.0
1647,270,476,5,Vertex,109.5,38.5
1648,270,510,5,Vertex,109.5,39.0
1649,270,544,5,Vertex,109.5,39.5
1650,270,578,5,Vertex,109.5,40.0
1651,270,612,5,Vertex,109.5,40.5
1652,270,646,5,Vertex,109.5,41.0
1653,297,0,5,Vertex,109.0,31.3
1654,297,34,5,Vertex,109.0,32.0
1655,297,68,5,Vertex,109.0,32.5
1656,297,102,5,Vertex,109.0,33.0
1657,297,136,5,Vertex,109.0,33.5
1658,297,170,5,Vertex,109.0,34.0
1659,297,204,5,Vertex,109.0,34.5
1660,297,238,5,Vertex,109.0,35.0
1661,297,272,5,Vertex,109.0,35.5
1662,297,306,5,Vertex,109.0,36.0
1663,297,340,5,Vertex,109.0,36.5
1664,297,374,5,Vertex,109.0,37.0
1665,297,408,5,Vertex,109.0,37.5
1666,297,442,5,Vertex,109.0,38.0
1667,297,476,5,Vertex,109.0,38.5
1668,297,510,5,Vertex,109.0,39.0
1669,297,544,5,Vertex,109.0,39.5
1670,297,578,5,Vertex,109.0,40.0
1671,297,612,5,Vertex,109.0,40.5
1672,297,646,5,Vertex,109.0,41.0
1673,324,0,5,Vertex,108.5,31.3
1674,324,34,5,Vertex,108.5,32.0
1675,324,68,5,Vertex,108.5,32.5
1676,324,102,5,Vertex,108.5,33.0
1677,324,136,5,Vertex,108.5,33.5
1678,324,170,5,Vertex,108.5,34.0
1679,324,204,5,Vertex,108.5,34.5
1680,324,238,5,Vertex,108.5,35.0
1681,324,272,5,Vertex,108.5,35.5
1682,324,306,5,Vertex,108.5,36.0
1683,324,340,5,Vertex,108.5,36.5
1684,324,374,5,Vertex,108.5,37.0
1685,324,408,5,Vertex,108.5,37.5
1686,324,442,5,Vertex,108.5,38.0
1687,324,476,5,Vertex,108.5,38.5
1688,324,510,5,Vertex,108.5,39.0
1689,324,544,5,Vertex,108.5,39.5
1690,324,578,5,Vertex,108.5,40.0
1691,324,612,5,Vertex,108.5,40.5
1692,324,646,5,Vertex,108.5,41.0
1693,351,34,5,Vertex,108.0,32.0
1694,351,68,5,Vertex,108.0,32.5
1695,351,102,5,Vertex,108.0,33.0
1696,351,136,5,Vertex,108.0,33.5
1697,351,170,5,Vertex,108.0,34.0
1698,351,204,5,Vertex,108.0,34.5
1699,351,238,5,Vertex,108.0,35.0
1700,351,272,5,Vertex,108.0,35.5
1701,351,306,5,Vertex,108.0,36.0
1702,351,340,5,Vertex,108.0,36.5
1703,351,374,5,Vertex,108.0,37.0
1704,351,408,5,Vertex,108.0,37.5
1705,351,442,5,Vertex,108.0,38.0
1706,351,476,5,Vertex,108.0,38.5
1707,351,510,5,Vertex,108.0,39.0
1708,351,544,5,Vertex,108.0,39.5
1709,351,578,5,Vertex,108.0,40.0
1710,351,612,5,Vertex,108.0,40.5
1711,351,646,5,Vertex,108.0,41.0
1712,378,34,5,Vertex,107.5,32.0
1713,378,68,5,Vertex,107.5,32.5
1714,378,102,5,Vertex,107.5,33.0
1715,378,136,5,Vertex,107.5,33.5
1716,378,170,5,Vertex,107.5,34.0
1717,378,204,5,Vertex,107.5,34.5
1718,378,238,5,Vertex,107.5,35.0
1719,378,272,5,Vertex,107.5,35.5
1720,378,306,5,Vertex,107.5,36.0
1721,378,340,5,Vertex,107.5,36.5
1722,378,374,5,Vertex,107.5,37.0
1723,378,408,5,Vertex,107.5,37.5
1724,378,442,5,Vertex,107.5,38.0
1725,378,476,5,Vertex,107.5,38.5
1726,378,510,5,Radar,107.5,39.0
1727,378,544,5,Vertex,107.5,39.5
1728,378,578,5,Vertex,107.5,40.0
1729,378,612,5,Vertex,107.5,40.5
1730,378,646,5,Vertex,107.5,41.0
1731,405,34,5,Vertex,107.0,32.0
1732,405,68,5,Vertex,107.0,32.5
1733,405,102,5,Vertex,107.0,33.0
1734,405,136,5,Vertex,107.0,33.5
1735,405,170,5,Vertex,107.0,34.0
1736,405,204,5,Vertex,107.0,34.5
1737,405,238,5,Vertex,107.0,35.0
1738,405,272,5,Vertex,107.0,35.5
1739,405,306,5,Vertex,107.0,36.0
1740,405,340,5,Vertex,107.0,36.5
1741,405,374,5,Vertex,107.0,37.0
1742,405,408,5,Vertex,107.0,37.5
1743,405,442,5,Vertex,107.0,38.0
1744,405,476,5,Vertex,107.0,38.5
1745,405,510,5,Vertex,107.0,39.0
1746,405,544,5,Vertex,107.0,39.5
1747,405,578,5,Vertex,107.0,40.0
1748,405,612,5,Vertex,107.0,40.5
1749,405,646,5,Vertex,107.0,41.0
1750,432,34,5,Vertex,106.5,32.0
1751,432,68,5,Vertex,106.5,32.5
1752,432,102,5,Vertex,106.5,33.0
1753,432,136,5,Vertex,106.5,33.5
1754,432,170,5,Vertex,106.5,34.0
1755,432,204,5,Vertex,106.5,34.5
1756,432,238,5,Vertex,106.5,35.0
1757,432,272,5,Vertex,106.5,35.5
1758,432,306,5,Vertex,106.5,36.0
1759,432,340,5,Vertex,106.5,36.5
1760,432,374,5,Vertex,106.5,37.0
1761,432,408,5,Vertex,106.5,37.5
1762,432,442,5,Vertex,106.5,38.0
1763,432,476,5,Vertex,106.5,38.5
1764,432,510,5,Vertex,106.5,39.0
1765,432,544,5,Vertex,106.5,39.5
1766,432,578,5,Vertex,106.5,40.0
1767,432,612,5,Vertex,106.5,40.5
1768,432,646,5,Vertex,106.5,41.0
1769,459,34,5,Vertex,106.0,32.0
1770,459,68,5,Vertex,106.0,32.5
1771,459,102,5,Vertex,106.0,33.0
1772,459,136,5,Radar,106.0,33.5
1773,459,170,5,Vertex,106.0,34.0
1774,459,204,5,Vertex,106.0,34.5
1775,459,238,5,Vertex,106.0,35.0
1776,459,272,5,Vertex,106.0,35.5
1777,459,306,5,Vertex,106.0,36.0
1778,459,340,5,Vertex,106.0,36.5
1779,459,374,5,Vertex,106.0,37.0
1780,459,408,5,Vertex,106.0,37.5
1781,459,442,5,Vertex,106.0,38.0
1782,459,476,5,Vertex,106.0,38.5
1783,459,510,5,Vertex,106.0,39.0
1784,459,544,5,Vertex,106.0,39.5
1785,459,578,5,Vertex,106.0,40.0
1786,459,612,5,Vertex,106.0,40.5
1787,459,646,5,Vertex,106.0,41.0
1788,486,34,5,Vertex,105.5,32.0
1789,486,68,5,Vertex,105.5,32.5
1790,486,102,5,Vertex,105.5,33.0
1791,486,136,5,Vertex,105.5,33.5
1792,486,170,5,Vertex,105.5,34.0
1793,486,204,5,Vertex,105.5,34.5
1794,486,238,5,Vertex,105.5,35.0
1795,486,272,5,Vertex,105.5,35.5
1796,486,306,5,Vertex,105.5,36.0
1797,486,340,5,Vertex,105.5,36.5
1798,486,374,5,Vertex,105.5,37.0
1799,486,408,5,Vertex,105.5,37.5
1800,486,442,5,Vertex,105.5,38.0
1801,486,476,5,Vertex,105.5,38.5
1802,486,510,5,Vertex,105.5,39.0
1803,486,544,5,Vertex,105.5,39.5
1804,486,578,5,Vertex,105.5,40.0
1805,486,612,5,Vertex,105.5,40.5
1806,486,646,5,Vertex,105.5,41.0
1807,513,34,5,Vertex,105.0,32.0
1808,513,68,5,Vertex,105.0,32.5
1809,513,102,5,Vertex,105.0,33.0
1810,513,136,5,Vertex,105.0,33.5
1811,513,170,5,Vertex,105.0,34.0
1812,513,204,5,Vertex,105.0,34.5
1813,513,238,5,Vertex,105.0,35.0
1814,513,272,5,Vertex,105.0,35.5
1815,513,306,5,Vertex,105.0,36.0
1816,513,340,5,Vertex,105.0,36.5
1817,513,374,5,Vertex,105.0,37.0
1818,513,408,5,Vertex,105.0,37.5
1819,513,442,5,Vertex,105.0,38.0
1820,513,476,5,Vertex,105.0,38.5
1821,513,510,5,Vertex,105.0,39.0
1822,513,544,5,Vertex,105.0,39.5
1823,513,578,5,Vertex,105.0,40.0
1824,513,612,5,Vertex,105.0,40.5
1825,513,646,5,Vertex,105.0,41.0
1826,540,34,5,Vertex,104.5,32.0
1827,540,68,5,Vertex,104.5,32.5
1828,540,102,5,Vertex,104.5,33.0
1829,540,136,5,Vertex,104.5,33.5
1830,540,170,5,Vertex,104.5,34.0
1831,540,204,5,Vertex,104.5,34.5
1832,540,238,5,Vertex,104.5,35.0
1833,540,272,5,Vertex,104.5,35.5
1834,540,306,5,Vertex,104.5,36.0
1835,540,340,5,Vertex,104.5,36.5
1836,540,374,5,Vertex,104.5,37.0
1837,540,408,5,Vertex,104.5,37.5
1838,540,442,5,Vertex,104.5,38.0
1839,540,476,5,Vertex,104.5,38.5
1840,540,510,5,Vertex,104.5,39.0
1841,540,544,5,Vertex,104.5,39.5
1842,540,578,5,Vertex,104.5,40.0
1843,540,612,5,Vertex,104.5,40.5
1844,540,646,5,Vertex,104.5,41.0
1845,567,34,5,Vertex,104.0,32.0
1846,567,68,5,Vertex,104.0,32.5
1847,567,102,5,Vertex,104.0,33.0
1848,567,136,5,Vertex,104.0,33.5
1849,567,170,5,Vertex,104.0,34.0
1850,567,204,5,Vertex,104.0,34.5
1851,567,238,5,Vertex,104.0,35.0
1852,567,272,5,Vertex,104.0,35.5
1853,567,306,5,Vertex,104.0,36.0
1854,567,340,5,Vertex,104.0,36.5
1855,567,374,5,Vertex,104.0,37.0
1856,567,408,5,Vertex,104.0,37.5
1857,567,442,5,Vertex,104.0,38.0
1858,567,476,5,Vertex,104.0,38.5
1859,567,510,5,Vertex,104.0,39.0
1860,567,544,5,Vertex,104.0,39.5
1861,567,578,5,Vertex,104.0,40.0
1862,567,612,5,Vertex,104.0,40.5
1863,567,646,5,Vertex,104.0,41.0
1864,594,34,5,Vertex,103.5,32.0
1865,594,68,5,Vertex,103.5,32.5
1866,594,102,5,Vertex,103.5,33.0
1867,594,136,5,Vertex,103.5,33.5
1868,594,170,5,Vertex,103.5,34.0
1869,594,204,5,Vertex,103.5,34.5
1870,594,238,5,Vertex,103.5,35.0
1871,594,272,5,Vertex,103.5,35.5
1872,594,306,5,Vertex,103.5,36.0
1873,594,340,5,Vertex,103.5,36.5
1874,594,374,5,Vertex,103.5,37.0
1875,594,408,5,Vertex,103.5,37.5
1876,594,442,5,Vertex,103.5,38.0
1877,594,476,5,Vertex,103.5,38.5
1878,594,510,5,Vertex,103.5,39.0
1879,594,544,5,Vertex,103.5,39.5
1880,594,578,5,Vertex,103.5,40.0
1881,594,612,5,Vertex,103.5,40.5
1882,594,646,5,Vertex,103.5,41.0
1883,621,34,5,Vertex,103.0,32.0
1884,621,68,5,Vertex,103.0,32.5
1885,621,102,5,Vertex,103.0,33.0
1886,621,136,5,Vertex,103.0,33.5
1887,621,170,5,Vertex,103.0,34.0
1888,621,204,5,Vertex,103.0,34.5
1889,621,238,5,Vertex,103.0,35.0
1890,621,272,5,Vertex,103.0,35.5
1891,621,306,5,Vertex,103.0,36.0
1892,621,340,5,Vertex,103.0,36.5
1893,621,374,5,Vertex,103.0,37.0
1894,621,408,5,Vertex,103.0,37.5
1895,621,442,5,Radar,103.0,38.0
1896,621,476,5,Vertex,103.0,38.5
1897,621,510,5,Vertex,103.0,39.0
1898,621,544,5,Vertex,103.0,39.5
1899,621,578,5,Vertex,103.0,40.0
1900,621,612,5,Vertex,103.0,40.5
1901,621,646,5,Vertex,103.0,41.0
1902,648,374,5,Vertex,102.5,37.0
1903,648,408,5,Vertex,102.5,37.5
1904,648,442,5,Vertex,102.5,38.0
1905,648,476,5,Vertex,102.5,38.5
1906,648,510,5,Vertex,102.5,39.0
1907,648,544,5,Vertex,102.5,39.5
1908,648,578,5,Vertex,102.5,40.0
1909,648,612,5,Vertex,102.5,40.5
1910,648,646,5,Vertex,102.5,41.0
1911,675,374,5,Vertex,102.0,37.0
1912,675,408,5,Vertex,102.0,37.5
1913,675,442,5,Vertex,102.0,38.0
1914,675,476,5,Vertex,102.0,38.5
1915,675,510,5,Vertex,102.0,39.0
1916,675,544,5,Vertex,102.0,39.5
1917,675,578,5,Vertex,102.0,40.0
1918,675,612,5,Vertex,102.0,40.5
1919,675,646,5,Vertex,102.0,41.0
1920,0,68,6,Vertex,114.5,32.5
1921,0,102,6,Vertex,114.5,33.0
1922,0,136,6,Vertex,114.5,33.5
1923,0,170,6,Vertex,114.5,34.0
1924,0,238,6,Vertex,114.5,35.0
1925,0,272,6,Vertex,114.5,35.5
1926,0,306,6,Vertex,114.5,36.0
1927,27,68,6,Vertex,114.0,32.5
1928,27,102,6,Vertex,114.0,33.0
1929,27,136,6,Vertex,114.0,33.5
1930,27,170,6,Vertex,114.0,34.0
1931,27,204,6,Vertex,114.0,34.5
1932,27,238,6,Vertex,114.0,35.0
1933,27,272,6,Vertex,114.0,35.5
1934,27,306,6,Vertex,114.0,36.0
1935,27,340,6,Vertex,114.0,36.5
1936,27,374,6,Vertex,114.0,37.0
1937,27,408,6,Vertex,114.0,37.5
1938,27,442,6,Vertex,114.0,38.0
1939,27,476,6,Vertex,114.0,38.5
1940,27,510,6,Vertex,114.0,39.0
1941,27,544,6,Vertex,114.0,39.5
1942,27,578,6,Vertex,114.0,40.0
1943,27,612,6,Vertex,114.0,40.5
1944,27,646,6,Vertex,114.0,41.0
